date,n,weekday,temperature,sunshinetime,precipitation,rainy_day,Feiertage,holiday,businessday
2014-10-02,2579,Thurs,15.6,4.9,0.0,FALSE,NA,FALSE,TRUE
2014-10-03,1460,Fri,16.7,0.3,0.0,FALSE,Tag der Deutschen Einheit,TRUE,FALSE
2014-10-04,1988,Sat,14.6,10.3,0.0,FALSE,NA,FALSE,FALSE
2014-10-05,1610,Sun,12.8,NA,0.0,FALSE,NA,FALSE,TRUE
2014-10-06,2534,Mon,12.3,7.2,0.0,FALSE,NA,FALSE,TRUE
2014-10-07,1803,Tues,12.0,0.1,10.8,TRUE,NA,FALSE,TRUE
2014-10-08,2119,Wed,13.1,3.3,3.0,TRUE,NA,FALSE,TRUE
2014-10-09,1947,Thurs,16.6,2.1,0.1,TRUE,NA,FALSE,TRUE
2014-10-10,2342,Fri,14.9,7.1,0.0,FALSE,NA,FALSE,FALSE
2014-10-11,1810,Sat,14.2,5.2,1.4,TRUE,NA,FALSE,FALSE
2014-10-12,1420,Sun,13.2,2.9,3.7,TRUE,NA,FALSE,TRUE
2014-10-13,1361,Mon,12.9,0.0,5.7,TRUE,NA,FALSE,TRUE
2014-10-14,2165,Tues,13.4,0.0,0.7,TRUE,NA,FALSE,TRUE
2014-10-15,2240,Wed,12.3,0.1,5.9,TRUE,NA,FALSE,TRUE
2014-10-16,2167,Thurs,12.7,0.2,0.1,TRUE,NA,FALSE,TRUE
2014-10-17,1851,Fri,13.5,0.0,2.1,TRUE,NA,FALSE,FALSE
2014-10-18,1416,Sat,14.1,0.0,0.0,FALSE,NA,FALSE,FALSE
2014-10-19,1591,Sun,16.8,5.5,9.6,TRUE,NA,FALSE,TRUE
2014-10-20,1648,Mon,14.4,4.3,0.9,TRUE,NA,FALSE,TRUE
2014-10-21,1704,Tues,12.0,0.0,6.6,TRUE,NA,FALSE,TRUE
2014-10-22,1723,Wed,12.3,1.3,0.0,FALSE,NA,FALSE,TRUE
2014-10-23,1923,Thurs,11.6,0.0,0.0,FALSE,NA,FALSE,TRUE
2014-10-24,1840,Fri,10.3,0.0,0.0,FALSE,NA,FALSE,FALSE
2014-10-25,841,Sat,9.6,0.1,0.5,TRUE,NA,FALSE,FALSE
2014-10-26,1244,Sun,12.5,4.6,0.0,FALSE,NA,FALSE,TRUE
2014-10-27,2374,Mon,13.0,7.3,0.0,FALSE,NA,FALSE,TRUE
2014-10-28,2463,Tues,9.7,8.6,0.0,FALSE,NA,FALSE,TRUE
2014-10-29,1756,Wed,7.1,0.0,2.3,TRUE,NA,FALSE,TRUE
2014-10-30,2238,Thurs,8.9,6.3,0.0,FALSE,NA,FALSE,TRUE
2014-10-31,1220,Fri,10.9,0.0,0.0,FALSE,Reformationstag,TRUE,FALSE
2014-11-01,1633,Sat,13.5,5.0,0.0,FALSE,NA,FALSE,FALSE
2014-11-02,1353,Sun,13.5,4.0,0.1,TRUE,NA,FALSE,TRUE
2014-11-03,2179,Mon,14.0,3.8,0.0,FALSE,NA,FALSE,TRUE
2014-11-04,2140,Tues,12.4,0.2,1.0,TRUE,NA,FALSE,TRUE
2014-11-05,2123,Wed,11.6,0.1,0.2,TRUE,NA,FALSE,TRUE
2014-11-07,2133,Fri,7.1,7.3,0.0,FALSE,NA,FALSE,FALSE
2014-11-08,1278,Sat,8.5,3.8,0.0,FALSE,NA,FALSE,FALSE
2014-11-09,920,Sun,8.0,4.0,0.0,FALSE,NA,FALSE,TRUE
2014-11-10,2002,Mon,8.7,0.0,0.0,FALSE,NA,FALSE,TRUE
2014-11-11,2078,Tues,6.5,0.1,0.0,FALSE,NA,FALSE,TRUE
2014-11-12,1848,Wed,10.1,0.0,0.1,TRUE,NA,FALSE,TRUE
2014-11-13,2017,Thurs,10.2,0.0,0.0,FALSE,NA,FALSE,TRUE
2014-11-14,1919,Fri,9.6,0.0,0.0,FALSE,NA,FALSE,FALSE
2014-11-15,1066,Sat,9.2,0.0,0.0,FALSE,NA,FALSE,FALSE
2014-11-16,582,Sun,7.7,0.0,1.3,TRUE,NA,FALSE,TRUE
2014-11-17,2069,Mon,8.1,0.0,0.0,FALSE,NA,FALSE,TRUE
2014-11-18,1893,Tues,7.4,0.0,0.4,TRUE,NA,FALSE,TRUE
2014-11-19,1987,Wed,6.8,0.0,0.1,TRUE,NA,FALSE,TRUE
2014-11-20,1913,Thurs,7.5,0.3,2.3,TRUE,NA,FALSE,TRUE
2014-11-21,1771,Fri,7.5,0.0,0.0,FALSE,NA,FALSE,FALSE
2014-11-22,977,Sat,4.6,0.0,0.6,TRUE,NA,FALSE,FALSE
2014-11-23,565,Sun,6.3,0.5,0.3,TRUE,NA,FALSE,TRUE
2014-11-24,1447,Mon,8.1,3.1,5.9,TRUE,NA,FALSE,TRUE
2014-11-25,1965,Tues,6.6,6.1,0.0,FALSE,NA,FALSE,TRUE
2014-11-26,1943,Wed,4.2,0.7,0.0,FALSE,NA,FALSE,TRUE
2014-11-27,1725,Thurs,2.7,4.5,0.0,FALSE,NA,FALSE,TRUE
2014-11-28,1426,Fri,0.8,0.3,0.0,FALSE,NA,FALSE,FALSE
2014-11-29,773,Sat,-0.9,NA,0.0,FALSE,NA,FALSE,FALSE
2014-11-30,445,Sun,-2.1,0.0,0.0,FALSE,NA,FALSE,TRUE
2014-12-02,1373,Tues,-3.2,1.3,0.0,FALSE,NA,FALSE,TRUE
2014-12-03,1366,Wed,-2.2,0.0,0.0,FALSE,NA,FALSE,TRUE
2014-12-04,1496,Thurs,1.9,0.0,0.0,FALSE,NA,FALSE,TRUE
2014-12-05,1251,Fri,1.9,0.0,1.6,TRUE,NA,FALSE,FALSE
2014-12-06,876,Sat,3.8,0.2,0.2,TRUE,NA,FALSE,FALSE
2014-12-07,573,Sun,2.6,1.2,3.0,TRUE,NA,FALSE,TRUE
2014-12-08,1572,Mon,4.0,1.6,0.1,TRUE,NA,FALSE,TRUE
2014-12-09,1603,Tues,3.4,0.0,0.0,FALSE,NA,FALSE,TRUE
2014-12-10,1068,Wed,3.4,0.0,2.7,TRUE,NA,FALSE,TRUE
2014-12-11,1215,Thurs,4.0,0.1,0.7,TRUE,NA,FALSE,TRUE
2014-12-12,920,Fri,5.7,0.0,4.9,TRUE,NA,FALSE,FALSE
2014-12-14,533,Sun,1.7,0.0,0.0,FALSE,NA,FALSE,TRUE
2014-12-19,955,Fri,8.8,0.1,10.5,TRUE,NA,FALSE,FALSE
2014-12-20,512,Sat,5.2,0.2,6.1,TRUE,NA,FALSE,FALSE
2014-12-21,460,Sun,6.2,0.2,10.5,TRUE,NA,FALSE,TRUE
2014-12-22,487,Mon,9.5,0.0,17.7,TRUE,NA,FALSE,TRUE
2014-12-23,481,Tues,9.2,0.0,25.7,TRUE,NA,FALSE,TRUE
2014-12-24,320,Wed,8.1,2.0,1.0,TRUE,NA,FALSE,TRUE
2014-12-25,152,Thurs,4.1,0.0,5.4,TRUE,1. Weihnachtstag,TRUE,FALSE
2014-12-26,345,Fri,0.0,5.6,0.0,FALSE,2. Weihnachtstag,TRUE,FALSE
2014-12-27,628,Sat,-2.5,5.8,0.0,FALSE,NA,FALSE,FALSE
2014-12-28,432,Sun,0.1,5.5,8.2,TRUE,NA,FALSE,TRUE
2014-12-29,344,Mon,-0.9,6.3,0.6,TRUE,NA,FALSE,TRUE
2014-12-30,356,Tues,2.2,0.0,0.6,TRUE,NA,FALSE,TRUE
2014-12-31,425,Wed,5.4,0.1,0.3,TRUE,NA,FALSE,TRUE
