STATIONS_ID; MESS_DATUM; QUALITAETS_NIVEAU; SONNENSCHEINDAUER;GLOBAL_KW_J;DIFFUS_HIMMEL_KW_J;ATMOSPHAERE_LW_J;eor
     4271;20080114;   1;    2.9;   286.00;   201.00;     -999;eor
     4271;20080115;   1;    2.9;   277.00;   190.00;     -999;eor
     4271;20080116;   1;    1.2;   203.00;   187.00;     -999;eor
     4271;20080117;   1;    1.8;   240.00;   195.00;     -999;eor
     4271;20080118;   1;    0.0;    89.00;    89.00;     -999;eor
     4271;20080119;   1;    0.5;   183.00;   171.00;     -999;eor
     4271;20080120;   1;    0.0;    86.00;    86.00;     -999;eor
     4271;20080121;   1;    0.0;   116.00;   116.00;     -999;eor
     4271;20080122;   1;    1.4;   230.00;   179.00;     -999;eor
     4271;20080123;   1;    0.0;   161.00;   161.00;     -999;eor
     4271;20080124;   1;    0.0;    86.00;    86.00;     -999;eor
     4271;20080125;   1;    1.6;   297.00;   251.00;     -999;eor
     4271;20080126;   1;    0.0;    54.00;    54.00;     -999;eor
     4271;20080127;   1;    1.3;   247.00;   190.00;     -999;eor
     4271;20080128;   1;    0.0;   123.00;   123.00;     -999;eor
     4271;20080129;   1;    1.5;   236.00;   187.00;     -999;eor
     4271;20080130;   1;    0.0;    91.00;    91.00;     -999;eor
     4271;20080131;   1;    0.0;   214.00;   214.00;     -999;eor
     4271;20080201;   1;    1.6;   231.00;   185.00;     -999;eor
     4271;20080202;   1;    4.4;   457.00;   299.00;     -999;eor
     4271;20080203;   1;    5.6;   561.00;   211.00;     -999;eor
     4271;20080204;   1;    7.0;   576.00;   256.00;     -999;eor
     4271;20080205;   1;    2.8;   381.00;   301.00;     -999;eor
     4271;20080206;   1;    1.4;   300.00;   260.00;     -999;eor
     4271;20080207;   1;    6.6;   612.00;   254.00;     -999;eor
     4271;20080208;   1;    0.0;   224.00;   224.00;     -999;eor
     4271;20080209;   1;    7.2;   670.00;   210.00;     -999;eor
     4271;20080210;   1;    5.7;   603.00;   293.00;     -999;eor
     4271;20080211;   1;    0.0;   159.00;   159.00;     -999;eor
     4271;20080212;   1;    7.8;   729.00;   230.00;     -999;eor
     4271;20080213;   1;    0.0;    86.00;    86.00;     -999;eor
     4271;20080214;   1;    2.4;   416.00;   282.00;     -999;eor
     4271;20080215;   1;    8.2;   831.00;   169.00;     -999;eor
     4271;20080216;   1;    8.7;   870.00;   186.00;     -999;eor
     4271;20080217;   1;    0.0;   226.00;   226.00;     -999;eor
     4271;20080218;   1;    0.0;   163.00;   163.00;     -999;eor
     4271;20080219;   1;    0.0;   139.00;   139.00;     -999;eor
     4271;20080220;   1;    2.6;   494.00;   362.00;     -999;eor
     4271;20080221;   1;    0.0;   298.00;   296.00;     -999;eor
     4271;20080222;   1;    0.0;   136.00;   136.00;     -999;eor
     4271;20080223;   1;    1.7;   598.00;   481.00;     -999;eor
     4271;20080224;   1;    0.0;   158.00;   158.00;     -999;eor
     4271;20080225;   1;    7.0;   918.00;   335.00;     -999;eor
     4271;20080226;   1;   -999;     -999;     -999;     -999;eor
     4271;20080227;   1;   -999;     -999;     -999;     -999;eor
     4271;20080228;   1;    8.4;   979.00;   409.00;     -999;eor
     4271;20080229;   1;    5.6;   818.00;   500.00;     -999;eor
     4271;20080301;   1;    0.3;   357.00;   351.00;     -999;eor
     4271;20080302;   1;    3.6;   702.00;   442.00;     -999;eor
     4271;20080303;   1;    3.8;   718.00;   427.00;     -999;eor
     4271;20080304;   1;    3.0;   716.00;   469.00;     -999;eor
     4271;20080305;   1;    9.2;  1222.00;   260.00;     -999;eor
     4271;20080306;   1;    0.0;   283.00;   283.00;     -999;eor
     4271;20080307;   1;    0.0;   301.00;   299.00;     -999;eor
     4271;20080308;   1;    8.6;  1205.00;   378.00;     -999;eor
     4271;20080309;   1;    0.3;   518.00;   509.00;     -999;eor
     4271;20080310;   1;    6.5;  1059.00;   481.00;     -999;eor
     4271;20080311;   1;    3.2;   817.00;   505.00;     -999;eor
     4271;20080312;   1;    1.8;   527.00;   380.00;     -999;eor
     4271;20080313;   1;    2.2;   708.00;   494.00;     -999;eor
     4271;20080314;   1;    0.9;   469.00;   363.00;     -999;eor
     4271;20080315;   1;    3.7;   870.00;   659.00;     -999;eor
     4271;20080316;   1;    0.9;   707.00;   640.00;     -999;eor
     4271;20080317;   1;    8.2;  1294.00;   454.00;     -999;eor
     4271;20080318;   1;   10.9;  1548.00;   311.00;     -999;eor
     4271;20080319;   1;    8.4;  1353.00;   479.00;     -999;eor
     4271;20080320;   1;    7.2;  1282.00;   526.00;     -999;eor
     4271;20080321;   1;    1.6;   672.00;   450.00;     -999;eor
     4271;20080322;   1;    0.0;   232.00;   229.00;     -999;eor
     4271;20080323;   1;   11.4;  1727.00;   308.00;     -999;eor
     4271;20080324;   1;    3.6;   868.00;   648.00;     -999;eor
     4271;20080325;   1;    7.0;  1349.00;   658.00;     -999;eor
     4271;20080326;   1;    7.0;  1189.00;   583.00;     -999;eor
     4271;20080327;   1;    8.8;  1427.00;   536.00;     -999;eor
     4271;20080328;   1;    7.4;  1370.00;   519.00;     -999;eor
     4271;20080329;   1;    2.7;   694.00;   588.00;     -999;eor
     4271;20080330;   1;    5.4;  1200.00;   900.00;     -999;eor
     4271;20080331;   1;    2.8;   959.00;   698.00;     -999;eor
     4271;20080401;   1;    7.9;  1645.00;   552.00;     -999;eor
     4271;20080402;   1;    1.5;   969.00;   706.00;     -999;eor
     4271;20080403;   1;    4.3;  1147.00;   734.00;     -999;eor
     4271;20080404;   1;    2.7;   791.00;   535.00;     -999;eor
     4271;20080405;   1;    0.0;   341.00;   336.00;     -999;eor
     4271;20080406;   1;    9.0;  1752.00;   645.00;     -999;eor
     4271;20080407;   1;    4.1;  1119.00;   677.00;     -999;eor
     4271;20080408;   1;    3.3;   918.00;   698.00;     -999;eor
     4271;20080409;   1;    2.9;  1058.00;   791.00;     -999;eor
     4271;20080410;   1;    3.6;  1210.00;  1005.00;     -999;eor
     4271;20080411;   1;    0.2;   505.00;   503.00;     -999;eor
     4271;20080412;   1;    9.0;  1912.00;   751.00;     -999;eor
     4271;20080413;   1;    7.4;  1492.00;   585.00;     -999;eor
     4271;20080414;   1;    0.3;   824.00;   791.00;     -999;eor
     4271;20080415;   1;    2.2;  1245.00;  1096.00;     -999;eor
     4271;20080416;   1;    6.4;  1609.00;  1088.00;     -999;eor
     4271;20080417;   1;    0.0;   267.00;   262.00;     -999;eor
     4271;20080418;   1;   10.6;  2187.00;   677.00;     -999;eor
     4271;20080419;   1;    6.1;  1327.00;   815.00;     -999;eor
     4271;20080420;   1;    8.7;  1888.00;   734.00;     -999;eor
     4271;20080421;   1;   13.8;  2387.00;   389.00;     -999;eor
     4271;20080422;   1;   13.9;  2399.00;   386.00;     -999;eor
     4271;20080423;   1;   -999;     -999;     -999;     -999;eor
     4271;20080424;   1;   -999;     -999;     -999;     -999;eor
     4271;20080425;   1;   -999;     -999;     -999;     -999;eor
     4271;20080426;   1;    6.5;  1730.00;   705.00;     -999;eor
     4271;20080427;   1;    8.5;  1886.00;  1064.00;     -999;eor
     4271;20080428;   1;   11.7;  2236.00;   633.00;     -999;eor
     4271;20080429;   1;    0.0;   674.00;   656.00;     -999;eor
     4271;20080430;   1;    1.4;  1083.00;   909.00;     -999;eor
     4271;20080501;   1;    6.8;  1591.00;   992.00;     -999;eor
     4271;20080502;   1;   13.9;  2516.00;   542.00;     -999;eor
     4271;20080503;   1;   12.4;  2267.00;  1207.00;     -999;eor
     4271;20080504;   1;   14.3;  2566.00;   520.00;     -999;eor
     4271;20080505;   1;   14.3;  2511.00;   698.00;     -999;eor
     4271;20080506;   1;   14.4;  2550.00;   576.00;     -999;eor
     4271;20080507;   1;   13.9;  2431.00;   841.00;     -999;eor
     4271;20080508;   1;   14.8;  2686.00;   402.00;     -999;eor
     4271;20080509;   1;   15.0;  2706.00;   394.00;     -999;eor
     4271;20080510;   1;   14.9;  2661.00;   473.00;     -999;eor
     4271;20080511;   1;   14.9;  2703.00;   442.00;     -999;eor
     4271;20080512;   1;   14.2;  2540.00;   789.00;     -999;eor
     4271;20080513;   1;   12.5;  2662.00;   540.00;     -999;eor
     4271;20080514;   1;   14.6;  2733.00;   655.00;     -999;eor
     4271;20080515;   1;   14.9;  2801.00;   466.00;     -999;eor
     4271;20080516;   1;   13.7;  2654.00;   778.00;     -999;eor
     4271;20080517;   1;    2.5;   941.00;   826.00;     -999;eor
     4271;20080518;   1;   11.9;  2642.00;   813.00;     -999;eor
     4271;20080519;   1;    7.7;  1759.00;   993.00;     -999;eor
     4271;20080520;   1;   14.8;  2900.00;   514.00;     -999;eor
     4271;20080521;   1;   15.0;  2835.00;   632.00;     -999;eor
     4271;20080522;   1;   15.1;  2871.00;   520.00;     -999;eor
     4271;20080523;   1;   13.7;  2569.00;  1053.00;     -999;eor
     4271;20080524;   1;   13.3;  2254.00;   820.00;     -999;eor
     4271;20080525;   1;   12.0;  2654.00;   865.00;     -999;eor
     4271;20080526;   1;    1.2;   745.00;   648.00;     -999;eor
     4271;20080527;   1;   14.0;  2685.00;  1030.00;     -999;eor
     4271;20080528;   1;   12.9;  2748.00;   883.00;     -999;eor
     4271;20080529;   1;   12.9;  2556.00;  1148.00;     -999;eor
     4271;20080530;   1;   13.6;  2720.00;  1075.00;     -999;eor
     4271;20080531;   1;   14.9;  2829.00;   765.00;     -999;eor
     4271;20080601;   1;   15.4;  2899.00;   590.00;     -999;eor
     4271;20080602;   1;   15.4;  2868.00;   596.00;     -999;eor
     4271;20080603;   1;   14.5;  2868.00;   649.00;     -999;eor
     4271;20080604;   1;   14.9;  2972.00;   513.00;     -999;eor
     4271;20080605;   1;   15.7;  2991.00;   543.00;     -999;eor
     4271;20080606;   1;    9.2;  2340.00;  1197.00;     -999;eor
     4271;20080607;   1;    9.5;  2344.00;  1167.00;     -999;eor
     4271;20080608;   1;   15.7;  3031.00;   488.00;     -999;eor
     4271;20080609;   1;   15.1;  2804.00;   887.00;     -999;eor
     4271;20080610;   1;   12.2;  2428.00;   950.00;     -999;eor
     4271;20080611;   1;    7.8;  2200.00;   968.00;     -999;eor
     4271;20080612;   1;    8.7;  2463.00;  1064.00;     -999;eor
     4271;20080613;   1;   10.6;  2655.00;   770.00;     -999;eor
     4271;20080614;   1;    9.5;  2268.00;  1115.00;     -999;eor
     4271;20080615;   1;    8.2;  1932.00;  1083.00;     -999;eor
     4271;20080616;   1;   11.9;  2443.00;   792.00;     -999;eor
     4271;20080617;   1;   12.9;  2935.00;   710.00;     -999;eor
     4271;20080618;   1;    6.8;  2204.00;  1084.00;     -999;eor
     4271;20080619;   1;    1.4;  1485.00;  1279.00;     -999;eor
     4271;20080620;   1;    8.2;  1979.00;   884.00;     -999;eor
     4271;20080621;   1;   12.3;  2873.00;   597.00;     -999;eor
     4271;20080622;   1;    2.5;  1389.00;  1133.00;     -999;eor
     4271;20080623;   1;    5.8;  1465.00;  1028.00;     -999;eor
     4271;20080624;   1;   11.0;  2620.00;   829.00;     -999;eor
     4271;20080625;   1;    6.8;  1700.00;  1281.00;     -999;eor
     4271;20080626;   1;   12.3;  2641.00;  1068.00;     -999;eor
     4271;20080627;   1;    2.4;  1129.00;  1009.00;     -999;eor
     4271;20080628;   1;    3.0;  1066.00;   845.00;     -999;eor
     4271;20080629;   1;    4.3;  1755.00;  1409.00;     -999;eor
     4271;20080630;   1;   12.9;  2824.00;   809.00;     -999;eor
     4271;20080701;   1;   15.2;  2909.00;   798.00;     -999;eor
     4271;20080702;   1;   15.6;  2925.00;   560.00;     -999;eor
     4271;20080703;   1;   15.4;  2883.00;   612.00;     -999;eor
     4271;20080704;   1;   13.4;  2658.00;  1168.00;     -999;eor
     4271;20080705;   1;   13.2;  2770.00;   878.00;     -999;eor
     4271;20080706;   1;    8.6;  2185.00;  1266.00;     -999;eor
     4271;20080707;   1;    7.9;  1748.00;  1122.00;     -999;eor
     4271;20080708;   1;    4.1;  1658.00;  1035.00;     -999;eor
     4271;20080709;   1;    7.1;  1907.00;     -999;     -999;eor
     4271;20080710;   1;    6.2;  1698.00;   994.00;     -999;eor
     4271;20080711;   1;    3.0;  1505.00;  1198.00;     -999;eor
     4271;20080712;   1;   10.4;  2240.00;   961.00;     -999;eor
     4271;20080713;   1;    8.3;  1834.00;  1032.00;     -999;eor
     4271;20080714;   1;    9.0;  2319.00;  1059.00;     -999;eor
     4271;20080715;   1;    0.4;  1110.00;  1052.00;     -999;eor
     4271;20080716;   1;    2.9;  1433.00;   997.00;     -999;eor
     4271;20080717;   1;    3.0;  1359.00;  1033.00;     -999;eor
     4271;20080718;   1;    0.3;   813.00;   779.00;     -999;eor
     4271;20080719;   1;    1.7;  1264.00;  1038.00;     -999;eor
     4271;20080720;   1;    8.3;  2078.00;   997.00;     -999;eor
     4271;20080721;   1;    1.4;  1113.00;   976.00;     -999;eor
     4271;20080722;   1;   10.9;  2471.00;   820.00;     -999;eor
     4271;20080723;   1;   14.1;  2819.00;   503.00;     -999;eor
     4271;20080724;   1;   15.2;  2698.00;   450.00;     -999;eor
     4271;20080725;   1;   15.0;  2655.00;   555.00;     -999;eor
     4271;20080726;   1;   15.2;  2677.00;   471.00;     -999;eor
     4271;20080727;   1;   15.2;  2755.00;   347.00;     -999;eor
     4271;20080728;   1;   15.0;  2728.00;   362.00;     -999;eor
     4271;20080729;   1;   14.4;  2671.00;   387.00;     -999;eor
     4271;20080730;   1;    1.8;   976.00;   886.00;     -999;eor
     4271;20080731;   1;   15.1;  2633.00;   436.00;     -999;eor
     4271;20080801;   1;   10.6;  2116.00;   531.00;     -999;eor
     4271;20080802;   1;    5.3;  1538.00;   798.00;     -999;eor
     4271;20080803;   1;    5.2;  1751.00;   749.00;     -999;eor
     4271;20080804;   1;    4.7;  1483.00;   919.00;     -999;eor
     4271;20080805;   1;    6.8;  1835.00;   884.00;     -999;eor
     4271;20080806;   1;    1.7;   697.00;   609.00;     -999;eor
     4271;20080807;   1;   10.5;  2177.00;   743.00;     -999;eor
     4271;20080808;   1;    5.8;  1545.00;   755.00;     -999;eor
     4271;20080809;   1;    7.1;  1792.00;  1051.00;     -999;eor
     4271;20080810;   1;    1.0;   621.00;   598.00;     -999;eor
     4271;20080811;   1;    4.9;  1155.00;   808.00;     -999;eor
     4271;20080812;   1;    1.4;   835.00;   741.00;     -999;eor
     4271;20080813;   1;    9.2;  1739.00;   644.00;     -999;eor
     4271;20080814;   1;    5.9;  1536.00;  1022.00;     -999;eor
     4271;20080815;   1;    3.5;  1175.00;   959.00;     -999;eor
     4271;20080816;   1;   12.8;  2314.00;   613.00;     -999;eor
     4271;20080817;   1;    9.4;  1947.00;   729.00;     -999;eor
     4271;20080818;   1;    0.0;   477.00;   473.00;     -999;eor
     4271;20080819;   1;    4.9;  1365.00;   969.00;     -999;eor
     4271;20080820;   1;    3.8;  1035.00;   734.00;     -999;eor
     4271;20080821;   1;    3.2;  1202.00;   929.00;     -999;eor
     4271;20080822;   1;    4.9;  1292.00;   892.00;     -999;eor
     4271;20080823;   1;    0.0;   505.00;   499.00;     -999;eor
     4271;20080824;   1;    0.5;   740.00;   700.00;     -999;eor
     4271;20080825;   1;    2.8;  1056.00;   877.00;     -999;eor
     4271;20080826;   1;    0.7;   928.00;   850.00;     -999;eor
     4271;20080827;   1;    0.0;   499.00;   495.00;     -999;eor
     4271;20080828;   1;    1.0;   774.00;   681.00;     -999;eor
     4271;20080829;   1;    5.5;  1408.00;   938.00;     -999;eor
     4271;20080830;   1;   13.3;  2065.00;   368.00;     -999;eor
     4271;20080831;   1;   12.7;  1990.00;   390.00;     -999;eor
     4271;20080901;   1;    4.8;  1101.00;   575.00;     -999;eor
     4271;20080902;   1;    5.5;  1243.00;   776.00;     -999;eor
     4271;20080903;   1;    3.8;  1102.00;   716.00;     -999;eor
     4271;20080904;   1;    8.6;  1641.00;   587.00;     -999;eor
     4271;20080905;   1;   10.2;  1710.00;   582.00;     -999;eor
     4271;20080906;   1;    0.6;   816.00;   759.00;     -999;eor
     4271;20080907;   1;    7.0;  1425.00;   756.00;     -999;eor
     4271;20080908;   1;    7.1;  1403.00;   690.00;     -999;eor
     4271;20080909;   1;    9.4;  1555.00;   707.00;     -999;eor
     4271;20080910;   1;    3.0;   921.00;   735.00;     -999;eor
     4271;20080911;   1;    8.5;  1422.00;   836.00;     -999;eor
     4271;20080912;   1;    3.3;   969.00;   649.00;     -999;eor
     4271;20080913;   1;    3.4;   940.00;   662.00;     -999;eor
     4271;20080914;   1;    2.6;   702.00;   585.00;     -999;eor
     4271;20080915;   1;    1.3;   579.00;   545.00;     -999;eor
     4271;20080916;   1;    2.3;   900.00;   646.00;     -999;eor
     4271;20080917;   1;    0.5;   839.00;   790.00;     -999;eor
     4271;20080918;   1;    2.4;   666.00;   566.00;     -999;eor
     4271;20080919;   1;    0.2;   779.00;   754.00;     -999;eor
     4271;20080920;   1;    7.5;  1366.00;   726.00;     -999;eor
     4271;20080921;   1;    6.0;  1024.00;   517.00;     -999;eor
     4271;20080922;   1;    0.0;   368.00;   367.00;     -999;eor
     4271;20080923;   1;    0.0;   337.00;   336.00;     -999;eor
     4271;20080924;   1;    5.6;   964.00;   532.00;     -999;eor
     4271;20080925;   1;    9.5;  1248.00;   510.00;     -999;eor
     4271;20080926;   1;    5.5;  1110.00;   662.00;     -999;eor
     4271;20080927;   1;    3.3;   623.00;   413.00;     -999;eor
     4271;20080928;   1;    4.8;   959.00;   594.00;     -999;eor
     4271;20080929;   1;    8.3;  1269.00;   428.00;     -999;eor
     4271;20080930;   1;    0.1;   364.00;   358.00;     -999;eor
     4271;20081001;   1;    4.6;   691.00;   453.00;     -999;eor
     4271;20081002;   1;    0.5;   419.00;   398.00;     -999;eor
     4271;20081003;   1;    0.0;   347.00;   347.00;     -999;eor
     4271;20081004;   1;    2.1;   667.00;   509.00;     -999;eor
     4271;20081005;   1;   -999;     -999;     -999;     -999;eor
     4271;20081006;   1;   10.3;  1251.00;   228.00;     -999;eor
     4271;20081007;   1;    4.0;   831.00;   395.00;     -999;eor
     4271;20081008;   1;    2.3;   710.00;   624.00;     -999;eor
     4271;20081009;   1;    4.9;   813.00;   442.00;     -999;eor
     4271;20081010;   1;    6.0;   915.00;   476.00;     -999;eor
     4271;20081011;   1;    7.7;  1035.00;   257.00;     -999;eor
     4271;20081012;   1;    0.1;   260.00;   257.00;     -999;eor
     4271;20081013;   1;    7.1;   882.00;   444.00;     -999;eor
     4271;20081014;   1;    2.4;   613.00;   487.00;     -999;eor
     4271;20081015;   1;    1.2;   468.00;   397.00;     -999;eor
     4271;20081016;   1;    1.5;   421.00;   343.00;     -999;eor
     4271;20081017;   1;    4.2;   754.00;   418.00;     -999;eor
     4271;20081018;   1;    0.3;   426.00;   407.00;     -999;eor
     4271;20081019;   1;    2.1;   434.00;   342.00;     -999;eor
     4271;20081020;   1;    7.4;   781.00;   331.00;     -999;eor
     4271;20081021;   1;    0.0;   138.00;   138.00;     -999;eor
     4271;20081022;   1;    1.1;   462.00;   423.00;     -999;eor
     4271;20081023;   1;    8.6;   819.00;   245.00;     -999;eor
     4271;20081024;   1;    0.3;   332.00;   330.00;     -999;eor
     4271;20081025;   1;    8.0;   805.00;   254.00;     -999;eor
     4271;20081026;   1;    0.0;   175.00;   174.00;     -999;eor
     4271;20081027;   1;    1.3;   414.00;   376.00;     -999;eor
     4271;20081028;   1;    6.8;   703.00;   326.00;     -999;eor
     4271;20081029;   1;    2.8;   518.00;   397.00;     -999;eor
     4271;20081030;   1;    0.0;    72.00;    71.00;     -999;eor
     4271;20081031;   1;    8.2;   707.00;   249.00;     -999;eor
     4271;20081101;   1;    0.0;   166.00;   166.00;     -999;eor
     4271;20081102;   1;    0.0;   228.00;   228.00;     -999;eor
     4271;20081103;   1;    0.0;   216.00;   215.00;     -999;eor
     4271;20081104;   1;    0.0;   121.00;   121.00;     -999;eor
     4271;20081105;   1;    0.0;    65.00;    65.00;     -999;eor
     4271;20081106;   1;    0.0;    88.00;    87.00;     -999;eor
     4271;20081107;   1;    0.0;    72.00;    72.00;     -999;eor
     4271;20081108;   1;    1.6;   361.00;   296.00;     -999;eor
     4271;20081109;   1;    1.7;   237.00;   217.00;     -999;eor
     4271;20081110;   1;    0.3;   244.00;   228.00;     -999;eor
     4271;20081111;   1;    0.7;   129.00;   117.00;     -999;eor
     4271;20081112;   1;    6.1;   491.00;   173.00;     -999;eor
     4271;20081113;   1;    5.1;   466.00;   192.00;     -999;eor
     4271;20081114;   1;    0.0;    60.00;    60.00;     -999;eor
     4271;20081115;   1;    0.0;   106.00;   106.00;     -999;eor
     4271;20081116;   1;    1.0;   224.00;   192.00;     -999;eor
     4271;20081117;   1;    5.2;   451.00;   213.00;     -999;eor
     4271;20081118;   1;    0.0;    97.00;    97.00;     -999;eor
     4271;20081119;   1;    0.0;   107.00;   107.00;     -999;eor
     4271;20081120;   1;    1.0;   219.00;   190.00;     -999;eor
     4271;20081121;   1;    0.8;   180.00;   159.00;     -999;eor
     4271;20081122;   1;    2.6;   297.00;   187.00;     -999;eor
     4271;20081123;   1;    0.9;   173.00;   148.00;     -999;eor
     4271;20081124;   1;    2.0;   276.00;   186.00;     -999;eor
     4271;20081125;   1;    0.0;    97.00;    96.00;     -999;eor
     4271;20081126;   1;    0.0;    71.00;    71.00;     -999;eor
     4271;20081127;   1;    0.0;    47.00;    47.00;     -999;eor
     4271;20081128;   1;    0.0;   139.00;   136.00;     -999;eor
     4271;20081129;   1;   -999;     -999;     -999;     -999;eor
     4271;20081130;   1;    0.0;   117.00;   117.00;     -999;eor
     4271;20081201;   1;    2.3;   221.00;   162.00;     -999;eor
     4271;20081202;   1;    0.0;    52.00;    52.00;     -999;eor
     4271;20081203;   1;    0.0;    73.00;    72.00;     -999;eor
     4271;20081204;   1;    0.0;   114.00;   114.00;     -999;eor
     4271;20081205;   1;    2.3;   210.00;   141.00;     -999;eor
     4271;20081206;   1;    0.2;   111.00;   108.00;     -999;eor
     4271;20081207;   1;    0.7;   121.00;   110.00;     -999;eor
     4271;20081208;   1;    0.0;    53.00;    53.00;     -999;eor
     4271;20081209;   1;    0.0;   160.00;   160.00;     -999;eor
     4271;20081210;   1;    0.0;    88.00;    88.00;     -999;eor
     4271;20081211;   1;    0.0;    84.00;    84.00;     -999;eor
     4271;20081212;   1;    0.0;    61.00;    61.00;     -999;eor
     4271;20081213;   1;    0.0;    70.00;    70.00;     -999;eor
     4271;20081214;   1;    1.1;   166.00;   136.00;     -999;eor
     4271;20081215;   1;    0.0;    44.00;    44.00;     -999;eor
     4271;20081216;   1;    0.0;    27.00;    27.00;     -999;eor
     4271;20081217;   1;    0.0;    83.00;    83.00;     -999;eor
     4271;20081218;   1;    0.6;   111.00;   107.00;     -999;eor
     4271;20081219;   1;    2.8;   182.00;   121.00;     -999;eor
     4271;20081220;   1;    0.0;   114.00;   114.00;     -999;eor
     4271;20081221;   1;    0.7;   136.00;   127.00;     -999;eor
     4271;20081222;   1;    2.2;   173.00;   143.00;     -999;eor
     4271;20081223;   1;    1.4;   180.00;   152.00;     -999;eor
     4271;20081224;   1;    0.0;    48.00;    48.00;     -999;eor
     4271;20081225;   1;    2.3;   169.00;   115.00;     -999;eor
     4271;20081226;   1;    0.0;   105.00;   105.00;     -999;eor
     4271;20081227;   1;    0.3;   160.00;   152.00;     -999;eor
     4271;20081228;   1;    0.0;    73.00;    73.00;     -999;eor
     4271;20081229;   1;    3.0;   203.00;   137.00;     -999;eor
     4271;20081230;   1;    2.6;   219.00;   161.00;     -999;eor
     4271;20081231;   1;    5.3;   279.00;   137.00;     -999;eor
     4271;20090101;   1;    0.0;    86.00;    86.00;     -999;eor
     4271;20090102;   1;    7.0;   356.00;   114.00;     -999;eor
     4271;20090103;   1;    0.1;   138.00;   135.00;     -999;eor
     4271;20090104;   1;    0.0;    79.00;    78.00;     -999;eor
     4271;20090105;   1;    7.2;   369.00;   103.00;     -999;eor
     4271;20090106;   1;    2.3;   239.00;   148.00;     -999;eor
     4271;20090107;   1;    3.3;   262.00;   148.00;     -999;eor
     4271;20090108;   1;    5.4;   348.00;   174.00;     -999;eor
     4271;20090109;   1;    3.6;   289.00;   174.00;     -999;eor
     4271;20090110;   1;    0.0;    97.00;    96.00;     -999;eor
     4271;20090111;   1;    3.8;   310.00;   225.00;     -999;eor
     4271;20090112;   1;    5.4;   413.00;   189.00;     -999;eor
     4271;20090113;   1;    0.0;   118.00;   117.00;     -999;eor
     4271;20090114;   1;    0.0;    78.00;    78.00;     -999;eor
     4271;20090115;   1;    0.0;   105.00;   105.00;     -999;eor
     4271;20090116;   1;    2.3;   293.00;   256.00;     -999;eor
     4271;20090117;   1;    0.0;   146.00;   145.00;     -999;eor
     4271;20090118;   1;    1.2;   222.00;   194.00;     -999;eor
     4271;20090119;   1;    5.1;   394.00;   158.00;     -999;eor
     4271;20090120;   1;    5.3;   355.00;   138.00;     -999;eor
     4271;20090121;   1;    2.3;   289.00;   247.00;     -999;eor
     4271;20090122;   1;    4.6;   394.00;   170.00;     -999;eor
     4271;20090123;   1;    1.6;   274.00;   214.00;     -999;eor
     4271;20090124;   1;    0.0;   135.00;   135.00;     -999;eor
     4271;20090125;   1;    4.4;   386.00;   195.00;     -999;eor
     4271;20090126;   1;    0.0;   133.00;   133.00;     -999;eor
     4271;20090127;   1;    0.1;   251.00;   248.00;     -999;eor
     4271;20090128;   1;    0.0;   254.00;   254.00;     -999;eor
     4271;20090129;   1;    0.0;   296.00;   294.00;     -999;eor
     4271;20090130;   1;    0.0;   144.00;   144.00;     -999;eor
     4271;20090131;   1;    0.0;   206.00;   205.00;     -999;eor
     4271;20090201;   1;    0.0;   174.00;   174.00;     -999;eor
     4271;20090202;   1;    0.4;   249.00;   241.00;     -999;eor
     4271;20090203;   1;    0.0;   244.00;   244.00;     -999;eor
     4271;20090204;   1;    0.0;   120.00;   120.00;     -999;eor
     4271;20090205;   1;    0.6;   266.00;   247.00;     -999;eor
     4271;20090206;   1;    2.0;   349.00;   282.00;     -999;eor
     4271;20090207;   1;    0.0;   176.00;   176.00;     -999;eor
     4271;20090208;   1;    1.9;   296.00;   243.00;     -999;eor
     4271;20090209;   1;    2.1;   432.00;   331.00;     -999;eor
     4271;20090210;   1;    0.0;   100.00;   100.00;     -999;eor
     4271;20090211;   1;    1.0;   354.00;   315.00;     -999;eor
     4271;20090212;   1;    0.8;   302.00;   262.00;     -999;eor
     4271;20090213;   1;    7.2;   782.00;   294.00;     -999;eor
     4271;20090214;   1;    4.4;   550.00;   288.00;     -999;eor
     4271;20090215;   1;    0.0;   200.00;   200.00;     -999;eor
     4271;20090216;   1;    0.0;   171.00;   171.00;     -999;eor
     4271;20090217;   1;    5.7;   773.00;   409.00;     -999;eor
     4271;20090218;   1;    0.9;   407.00;   388.00;     -999;eor
     4271;20090219;   1;    0.0;   174.00;   173.00;     -999;eor
     4271;20090220;   1;    0.0;   186.00;   186.00;     -999;eor
     4271;20090221;   1;    0.0;   369.00;   369.00;     -999;eor
     4271;20090222;   1;    0.1;   339.00;   336.00;     -999;eor
     4271;20090223;   1;    0.0;   147.00;   147.00;     -999;eor
     4271;20090224;   1;   -999;     -999;     -999;     -999;eor
     4271;20090225;   1;    0.0;   202.00;   202.00;     -999;eor
     4271;20090226;   1;    0.0;   234.00;   234.00;     -999;eor
     4271;20090227;   1;    0.7;   527.00;   472.00;     -999;eor
     4271;20090228;   1;    1.3;   531.00;   451.00;     -999;eor
     4271;20090301;   1;    0.1;   397.00;   387.00;     -999;eor
     4271;20090302;   1;    0.5;   300.00;   280.00;     -999;eor
     4271;20090303;   1;    5.1;   941.00;   495.00;     -999;eor
     4271;20090304;   1;    2.1;   561.00;   502.00;     -999;eor
